Date/Time,B1F_PUBLIC:Zone Mean Air Temperature [C](Hourly),B1F_PUBLIC:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_PUBLIC:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_RETAIL:Zone Mean Air Temperature [C](Hourly),B1F_RETAIL:Zone Air Heat Balance Surface Convection Rate [W](Hourly),B1F_RETAIL:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),B1F_PUBLIC:Zone Air Relative Humidity [%](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_PUBLIC:Zone Air System Sensible Heating Rate [W](Hourly),B1F_PUBLIC:Zone Air System Sensible Cooling Rate [W](Hourly),B1F_RETAIL:Zone Air Relative Humidity [%](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Energy [J](Hourly),B1F_RETAIL:Zone Air System Sensible Heating Rate [W](Hourly),B1F_RETAIL:Zone Air System Sensible Cooling Rate [W](Hourly) 
 10/15  05:00:00,22.49394267418,-789.6212557213285,-798.9521523679996,23.08773398443019,-3872.0984443992384,-3913.7645194280167,34.555058548430274,0.0,0.0,0.0,0.0,33.33327642898621,0.0,0.0,0.0,0.0 
 10/15  06:00:00,22.189258353538683,-757.5428019903717,-758.3065364745064,22.75757840761192,-3617.4120411530103,-3644.4021664684146,35.20151041110617,0.0,0.0,0.0,0.0,34.006459060164836,0.0,0.0,0.0,0.0 
 10/15  07:00:00,21.88539855434822,-777.2789298202345,-775.3546132710017,22.444497192028138,-3491.860551952653,-3504.1255763583226,35.859884283062435,0.0,0.0,0.0,0.0,34.659043076813575,0.0,0.0,0.0,0.0 
 10/15  08:00:00,21.588421322034016,-694.3269740771979,-714.2025000000419,22.142959293305797,-3313.7437616743264,-3348.414575531938,36.516626894150846,0.0,0.0,0.0,0.0,35.30091221504872,0.0,0.0,0.0,0.0 
 10/15  09:00:00,21.359622067730875,-431.8783408210758,-474.4557520789016,21.869425492458817,-2828.5062070554886,-2911.881375843041,37.03164213777868,0.0,0.0,0.0,0.0,35.89468100511064,0.0,0.0,0.0,0.0 
 10/15  10:00:00,21.29001952846825,178.48901788688806,68.67641953056852,21.665356936776433,-1606.9734206210917,-1828.3680962388635,37.18987167936152,0.0,0.0,0.0,0.0,36.34484031580583,0.0,0.0,0.0,0.0 
 10/15  11:00:00,21.59041928888752,1406.764160954776,1235.46154248408,21.64073246392409,1371.5666120828446,898.5781209378101,36.513581710496524,0.0,0.0,0.0,0.0,36.39958439890939,0.0,0.0,0.0,0.0 
 10/15  12:00:00,22.335544339583855,2118.932897649855,2110.000749433635,21.928354682161963,4965.93934805434,4596.43775135439,34.893044352659984,0.0,0.0,0.0,0.0,35.766566936487834,0.0,0.0,0.0,0.0 
 10/15  13:00:00,23.092050725340947,1645.2645620907997,1707.3918254274242,22.433740488038264,6126.365647754758,6086.982876785736,33.326218746031046,0.0,0.0,0.0,0.0,34.682836631179626,0.0,0.0,0.0,0.0 
 10/15  14:00:00,23.791079364972482,2162.150676882632,1999.8530911267048,23.014131708207316,7421.625652664981,7110.71484030051,31.951573259264958,0.0,0.0,0.0,0.0,33.483713209971995,0.0,0.0,0.0,0.0 
 10/15  15:00:00,24.883286957394336,3411.967937592147,3354.1627882981434,23.78853829274594,11100.43616834594,10782.608183966491,29.932477815349003,0.0,0.0,0.0,0.0,31.95734263224292,0.0,0.0,0.0,0.0 
 10/15  16:00:00,26.11826975032163,2503.8498099085496,2691.6756928833006,24.825426170525823,11674.22705012708,11885.586803500775,27.812448724181607,0.0,0.0,0.0,0.0,30.032850656441127,0.0,0.0,0.0,0.0 
 10/15  17:00:00,26.76245101645711,776.4032291760304,958.3057952963877,25.71380024722997,7887.613278814861,8456.568489896641,26.771853734141196,0.0,0.0,0.0,0.0,28.48402193732271,0.0,0.0,0.0,0.0 
 10/15  18:00:00,26.86019611734983,-205.3076003877468,-107.20097612204003,26.22597666744595,3676.2381998520623,4168.408155333855,26.61806369748854,0.0,0.0,0.0,0.0,27.631979646606762,0.0,0.0,0.0,0.0 
 10/15  19:00:00,26.64021782551887,-836.7113277984972,-773.992372644548,26.394207097162315,240.7906857065018,621.4798203057222,26.965204435201237,0.0,0.0,0.0,0.0,27.358509354002514,0.0,0.0,0.0,0.0 
 10/15  20:00:00,26.239557139448795,-1091.8625420229578,-1079.4062693896244,26.30334250257956,-2063.360989694742,-1841.4236909560914,27.610189753393286,0.0,0.0,0.0,0.0,27.505732634864728,0.0,0.0,0.0,0.0 
 10/15  21:00:00,25.783810021160473,-1167.8266551502566,-1161.2778154672922,26.055451522400705,-3361.000662237741,-3236.5742147484084,28.364835821410328,0.0,0.0,0.0,0.0,27.911788705994873,0.0,0.0,0.0,0.0 
 10/15  22:00:00,25.309068656755183,-1192.268319359936,-1191.801721923283,25.719535128263445,-4089.5613646408265,-4022.4727697902363,29.175689796149683,0.0,0.0,0.0,0.0,28.472727437273175,0.0,0.0,0.0,0.0 
 10/15  23:00:00,24.827642420157375,-1208.0267852587483,-1208.6009369314106,25.334422479970343,-4508.24554468057,-4470.4899507274185,30.02475067189761,0.0,0.0,0.0,0.0,29.13143045871834,0.0,0.0,0.0,0.0 
 10/15  24:00:00,24.357693706171375,-1124.9824375435064,-1141.052805192667,24.925336274037086,-4622.047264905711,-4627.853548862776,30.880348931542244,0.0,0.0,0.0,0.0,29.849927679816766,0.0,0.0,0.0,0.0 
 10/16  01:00:00,23.92738603314955,-1040.6782967502932,-1048.3678243908341,24.51803860658454,-4522.488104743344,-4540.821795427749,31.685978457587645,0.0,0.0,0.0,0.0,30.58322953927002,0.0,0.0,0.0,0.0 
 10/16  02:00:00,23.522951342576217,-982.835702937787,-992.9669737385252,24.12226206138501,-4378.731881396152,-4402.786607546536,32.46557737839806,0.0,0.0,0.0,0.0,31.31602612125304,0.0,0.0,0.0,0.0 
 10/16  03:00:00,23.158447555427546,-837.6234483653742,-858.5229105676573,23.745997170907458,-4072.5577949695717,-4122.362562637445,33.18772488200163,0.0,0.0,0.0,0.0,32.03216687275706,0.0,0.0,0.0,0.0 
 10/16  04:00:00,22.843335945601474,-768.157428887182,-770.7790881783382,23.400341966742886,-3750.659669755829,-3785.480883345097,33.82673107153375,0.0,0.0,0.0,0.0,32.70634067912135,0.0,0.0,0.0,0.0 
 10/16  05:00:00,22.545768266689045,-723.3086797241818,-731.5049258488796,23.07939706197615,-3504.097410844077,-3536.444970323262,34.44294186799178,0.0,0.0,0.0,0.0,33.3466868685522,0.0,0.0,0.0,0.0 
 10/16  06:00:00,22.27087491457685,-665.3746483987754,-671.4525411968109,22.780692959965553,-3257.367767605533,-3288.0425529458607,35.023432472793345,0.0,0.0,0.0,0.0,33.95537064870253,0.0,0.0,0.0,0.0 
 10/16  07:00:00,22.011663476220157,-648.5196544937011,-649.0195794283857,22.501715050696582,-3075.2882317084423,-3094.5247964358373,35.58096821359323,0.0,0.0,0.0,0.0,34.535197428894534,0.0,0.0,0.0,0.0 
 10/16  08:00:00,21.760290190972448,-602.7119784094228,-615.1171394193633,22.23701917120175,-2910.2365902779457,-2937.7937018139096,36.13117556968294,0.0,0.0,0.0,0.0,35.09567412867839,0.0,0.0,0.0,0.0 
 10/16  09:00:00,21.573865346295182,-258.4926184372611,-328.4555337842775,22.000522722219383,-2322.9007023007425,-2442.4336482230533,36.54517505816227,0.0,0.0,0.0,0.0,35.60501840642032,0.0,0.0,0.0,0.0 
 10/16  10:00:00,21.631633099178742,630.5519597472296,495.88646344394385,21.86610071959124,-467.693403206261,-782.9282051278767,36.41654472225376,0.0,0.0,0.0,0.0,35.898073125864045,0.0,0.0,0.0,0.0 
 10/16  11:00:00,22.05260124359926,1354.3162714103637,1312.9659581707438,21.94676208389074,2259.9688348930267,1943.4889577257663,35.49358545355568,0.0,0.0,0.0,0.0,35.721981906680845,0.0,0.0,0.0,0.0 
 10/16  12:00:00,22.60197375952653,1408.5030348481507,1396.1159542411278,22.228795717853085,3999.6797850144917,3819.2192331437077,34.32683733754638,0.0,0.0,0.0,0.0,35.113586477462704,0.0,0.0,0.0,0.0 
 10/16  13:00:00,23.306788997067372,2587.5209178234227,2361.905204014054,22.67471733064615,6934.870300320378,6425.3406475653865,32.89568199538694,0.0,0.0,0.0,0.0,34.17562305608875,0.0,0.0,0.0,0.0 
 10/16  14:00:00,24.695990232637143,4322.530256617481,4283.2108994935315,23.516663211574105,12856.400734865078,12517.498434733357,30.272773834591227,0.0,0.0,0.0,0.0,32.484228710533024,0.0,0.0,0.0,0.0 
 10/16  15:00:00,26.356057525297008,3498.4887644720948,3612.4286155587547,24.802173393828973,14939.614427711744,15003.96636785023,27.426265113222748,0.0,0.0,0.0,0.0,30.0752363168008,0.0,0.0,0.0,0.0 
 10/16  16:00:00,27.302611980029802,1327.4205753843294,1550.9601255197615,25.9711186555899,10745.847520028741,11408.332916295652,25.93444218027596,0.0,0.0,0.0,0.0,28.052239114222658,0.0,0.0,0.0,0.0 
 10/16  17:00:00,27.59658028986867,293.7080597280151,374.7608029713555,26.713206920616482,6055.265494551227,6567.8245214661165,25.49108224864661,0.0,0.0,0.0,0.0,26.84768155175563,0.0,0.0,0.0,0.0 
 10/16  18:00:00,27.58748439890568,-321.43603408402805,-248.27696436851045,27.0898408482701,2503.730581006159,2904.0248537141524,25.50465375165413,0.0,0.0,0.0,0.0,26.259065149302437,0.0,0.0,0.0,0.0 
 10/16  19:00:00,27.344711846975162,-868.8512349411149,-805.0889282683671,27.180106768918094,-400.04662837302294,-64.42829122102287,25.8699414747152,0.0,0.0,0.0,0.0,26.120205341694348,0.0,0.0,0.0,0.0 
 10/16  20:00:00,26.91358408353195,-1219.1230437510555,-1192.378898272122,27.037608624725053,-2639.0349112239787,-2405.337851603871,26.533012672266985,0.0,0.0,0.0,0.0,26.339708646073383,0.0,0.0,0.0,0.0 
 10/16  21:00:00,26.4008031250339,-1293.6004620262884,-1294.9233383509768,26.735541085326535,-3956.5337557302173,-3839.056564676778,27.34630298193155,0.0,0.0,0.0,0.0,26.811741530918827,0.0,0.0,0.0,0.0 
 10/16  22:00:00,25.883813930453073,-1274.8829886768303,-1278.7216340575824,26.349426756155538,-4591.006729849427,-4538.025493447816,28.194697091893303,0.0,0.0,0.0,0.0,27.42888263511982,0.0,0.0,0.0,0.0 
 10/16  23:00:00,25.3756421828675,-1260.3496942006661,-1262.1218890771981,25.92382135062948,-4898.128598399336,-4872.711329318126,29.057681256573513,0.0,0.0,0.0,0.0,28.12768510357042,0.0,0.0,0.0,0.0 
 10/16  24:00:00,24.872071751911818,-1248.5714944007573,-1252.982314712809,25.478771072688716,-5053.034951348954,-5044.109833332559,29.94236049006395,0.0,0.0,0.0,0.0,28.879924215751522,0.0,0.0,0.0,0.0 
 10/17  01:00:00,24.38985861277588,-1145.976106487876,-1165.067997182421,25.029566422933314,-4986.950837163406,-5013.661600873978,30.846518624854923,0.0,0.0,0.0,0.0,29.689731120801994,0.0,0.0,0.0,0.0 
 10/17  02:00:00,23.962298369053865,-1002.2446414492338,-1018.7917074133707,24.59832431345273,-4696.232938632141,-4741.313393739634,31.665147957116282,0.0,0.0,0.0,0.0,30.480706359310147,0.0,0.0,0.0,0.0 
 10/17  03:00:00,23.57920033989958,-934.3152944637709,-939.8785686789721,24.19536327337571,-4400.030404412775,-4435.3417377207425,32.40350797835844,0.0,0.0,0.0,0.0,31.225141035285283,0.0,0.0,0.0,0.0 
 10/17  04:00:00,23.22058619965385,-862.407485079103,-874.0070920607494,23.817548113120903,-4123.354399359708,-4161.977528529886,33.11229354693009,0.0,0.0,0.0,0.0,31.94178847142977,0.0,0.0,0.0,0.0 
 10/17  05:00:00,22.89435926865701,-785.6008027167383,-793.5242618816128,23.465959062695447,-3826.1752430051256,-3863.709959321184,33.772258283522994,0.0,0.0,0.0,0.0,32.625370394772986,0.0,0.0,0.0,0.0 
 10/17  06:00:00,22.589106870414007,-762.0505898798386,-762.6456705310393,23.138441919382238,-3603.462024545767,-3626.91135038404,34.40331025333616,0.0,0.0,0.0,0.0,33.27703418456608,0.0,0.0,0.0,0.0 
 10/17  07:00:00,22.2887550233095,-744.3581455678931,-750.5246549700092,22.82692806525658,-3453.7025091039563,-3474.7767713116377,35.037234100392205,0.0,0.0,0.0,0.0,33.9105147933207,0.0,0.0,0.0,0.0 
 10/17  08:00:00,22.020064097896686,-587.5009370162185,-614.7828631481248,22.53441387092676,-3132.855745657373,-3189.250939870248,35.61532440423756,0.0,0.0,0.0,0.0,34.51769864167614,0.0,0.0,0.0,0.0 
 10/17  09:00:00,21.841222443976335,-270.00434160863495,-326.1169927571798,22.284681141869687,-2443.7655794240636,-2562.2292464183083,36.00593673604821,0.0,0.0,0.0,0.0,35.04569114023024,0.0,0.0,0.0,0.0 
 10/17  10:00:00,21.849278907557554,310.1855464497311,241.698251846024,22.12826216104928,-1003.6497509869434,-1213.32878047623,35.98824700104402,0.0,0.0,0.0,0.0,35.38090891850762,0.0,0.0,0.0,0.0 
 10/17  11:00:00,22.04013257218812,625.3490531105256,591.9415971810793,22.108087732625286,519.8714820529531,336.68233609258385,35.57179936065459,0.0,0.0,0.0,0.0,35.424401852410966,0.0,0.0,0.0,0.0 
 10/17  12:00:00,22.438829218023415,1629.108956555745,1422.977445646692,22.248515649561874,3094.1845899694317,2625.2323696462595,34.72066836206937,0.0,0.0,0.0,0.0,35.1230779374117,0.0,0.0,0.0,0.0 
 10/17  13:00:00,23.359868617017238,2690.124908222609,2673.714569780112,22.71295654535963,7268.991445376487,6832.365940605074,32.84051931680983,0.0,0.0,0.0,0.0,34.14748393352275,0.0,0.0,0.0,0.0 
 10/17  14:00:00,24.290218457343748,1909.4837842164359,2014.16283068146,23.413824720817583,8069.470237773856,8121.629649733251,31.050128007844975,0.0,0.0,0.0,0.0,32.73023171398791,0.0,0.0,0.0,0.0 
 10/17  15:00:00,25.03722963728383,2103.7316791918993,1992.1667579993214,24.128977462252376,8417.848908216605,8250.243010043067,29.694853979385215,0.0,0.0,0.0,0.0,31.351733622610812,0.0,0.0,0.0,0.0 
 10/17  16:00:00,25.965205007793912,2202.8528552524444,2305.1283307720173,24.935823566095422,9422.318897460751,9428.738054901509,28.103087458749997,0.0,0.0,0.0,0.0,29.875007643117748,0.0,0.0,0.0,0.0 
 10/17  17:00:00,26.629014115405667,1191.30201303361,1278.3786025939958,25.70153086646336,7557.7715461995285,7843.148215615229,27.020729186560548,0.0,0.0,0.0,0.0,28.543936768303695,0.0,0.0,0.0,0.0 
 10/17  18:00:00,26.975890476952706,459.19058354909293,578.4379166037801,26.270754954458166,5062.572216897381,5423.685934750149,26.474385668120398,0.0,0.0,0.0,0.0,27.597501232459642,0.0,0.0,0.0,0.0 
 10/17  19:00:00,26.971111525266924,-429.77915808375064,-338.94495188635824,26.57865673306609,1815.9943973859122,2220.7282633471873,26.481796880662202,0.0,0.0,0.0,0.0,27.10016371534842,0.0,0.0,0.0,0.0 
 10/17  20:00:00,26.700994864385642,-840.805600969913,-810.9069709025058,26.616774705712224,-786.8258891536098,-518.2000045608559,26.906029190260597,0.0,0.0,0.0,0.0,27.039303683469676,0.0,0.0,0.0,0.0 
 10/17  21:00:00,26.31741566408825,-1054.1216169502416,-1032.2594931046453,26.464721427198047,-2502.097972757324,-2323.041276081928,27.521478432204017,0.0,0.0,0.0,0.0,27.282829797117788,0.0,0.0,0.0,0.0 
 10/17  22:00:00,25.874981976848378,-1124.2384112027053,-1124.1893149447392,26.189627930125248,-3550.5487085628165,-3454.79385644708,28.250956633970603,0.0,0.0,0.0,0.0,27.72959991134035,0.0,0.0,0.0,0.0 
 10/17  23:00:00,25.427924307898888,-1092.6933720707377,-1101.994832677802,25.847313283518638,-4045.727410564419,-4010.2304094254896,29.010131590568797,0.0,0.0,0.0,0.0,28.29696861075265,0.0,0.0,0.0,0.0 
 10/17  24:00:00,25.017016876386084,-950.1106769685377,-970.7972446727904,25.482974671435166,-4061.669676614294,-4082.72124860046,29.728089192849794,0.0,0.0,0.0,0.0,28.915134074035734,0.0,0.0,0.0,0.0 
 10/18  01:00:00,24.6527790465784,-902.0077884765012,-899.8417766306833,25.12792154579291,-3939.5151882486516,-3950.788001977748,30.42457596976527,0.0,0.0,0.0,0.0,29.574142214369907,0.0,0.0,0.0,0.0 
 10/18  02:00:00,24.285521582690162,-945.081929416446,-939.8947353297975,24.778137670443222,-3967.999280049293,-3960.362531852702,31.127138326853434,0.0,0.0,0.0,0.0,30.22305765860655,0.0,0.0,0.0,0.0 
 10/18  03:00:00,23.906145816716638,-952.1496026174716,-955.2523448755526,24.42401726330568,-4018.5052404032867,-4017.8528856871108,31.844132493383555,0.0,0.0,0.0,0.0,30.8698700311096,0.0,0.0,0.0,0.0 
 10/18  04:00:00,23.53730931345347,-899.7383589697416,-907.9144611332035,24.07035706855693,-3957.3562750701158,-3972.6378557470757,32.559006514453344,0.0,0.0,0.0,0.0,31.531423163077427,0.0,0.0,0.0,0.0 
 10/18  05:00:00,23.187491153552223,-870.3920690304187,-872.564700395257,23.725220021908434,-3857.7117309344435,-3870.64375931683,33.25380356187582,0.0,0.0,0.0,0.0,32.19246464818184,0.0,0.0,0.0,0.0 
 10/18  06:00:00,22.84889201386091,-832.0090723870618,-839.4054227864596,23.389329999490805,-3744.727796293567,-3763.626940106258,33.94225305093469,0.0,0.0,0.0,0.0,32.850824786955044,0.0,0.0,0.0,0.0 
 10/18  07:00:00,22.532627816203433,-765.4472795731878,-773.9734764796294,23.06673686622861,-3564.6185959952536,-3591.121513900557,34.59977814710261,0.0,0.0,0.0,0.0,33.49741342274136,0.0,0.0,0.0,0.0 
 10/18  08:00:00,22.240741508139802,-710.3271499471238,-718.1146466072106,22.761505303632863,-3364.819551970827,-3392.1455684364405,35.219391518682,0.0,0.0,0.0,0.0,34.12242643020063,0.0,0.0,0.0,0.0 
 10/18  09:00:00,21.98914710786977,-515.060082068372,-556.3162079646249,22.479602118721132,-2972.323745848898,-3047.5492504385998,35.76336307048618,0.0,0.0,0.0,0.0,34.711307125428746,0.0,0.0,0.0,0.0 
 10/18  10:00:00,21.88674470179599,57.71308209823451,-32.55799727716507,22.262028287494964,-1812.4610972220062,-2011.3970826117916,35.987314385953894,0.0,0.0,0.0,0.0,35.17347606627326,0.0,0.0,0.0,0.0 
 10/18  11:00:00,22.064388908513976,853.9231207745548,752.4996724034354,22.19180417495025,367.747658201485,49.14709063217836,35.6000574267155,0.0,0.0,0.0,0.0,35.32405903969369,0.0,0.0,0.0,0.0 
 10/18  12:00:00,22.504172913169047,1223.091230275972,1226.3544621957956,22.32917953580952,2593.4698429192053,2377.175191473674,34.660482302250614,0.0,0.0,0.0,0.0,35.030178200935985,0.0,0.0,0.0,0.0 
 10/18  13:00:00,22.94629643714916,1015.8850451263162,1034.0963310965988,22.601629988635004,3433.851204531604,3374.8732652531926,33.74283746313113,0.0,0.0,0.0,0.0,34.45508448752882,0.0,0.0,0.0,0.0 
 10/18  14:00:00,23.402747267090867,1456.326792362931,1346.2267414101104,22.94330919300051,4581.860538782022,4348.6771748852525,32.82538720473616,0.0,0.0,0.0,0.0,33.74894735395572,0.0,0.0,0.0,0.0 
 10/18  15:00:00,24.1460723695666,2176.29498650619,2128.038035624566,23.45073946171277,6951.03983617077,6660.722626261322,31.39163066591172,0.0,0.0,0.0,0.0,32.7307362632786,0.0,0.0,0.0,0.0 
 10/18  16:00:00,24.955016561709712,1665.576324719713,1796.8354467277318,24.110783748266858,7483.84436108331,7583.496333518158,29.90726495044769,0.0,0.0,0.0,0.0,31.456601668172055,0.0,0.0,0.0,0.0 
 10/18  17:00:00,25.413019662968523,708.1326435665273,797.2271328268032,24.69354380340076,5500.955418069454,5791.866722631117,29.10113831045121,0.0,0.0,0.0,0.0,30.376715137422064,0.0,0.0,0.0,0.0 
 10/18  18:00:00,25.55672385435482,-26.658118845085482,79.3283286464023,25.073682783927808,2974.043389576767,3322.972196266467,28.85346176103962,0.0,0.0,0.0,0.0,29.69468518905971,0.0,0.0,0.0,0.0 
 10/18  19:00:00,25.395966905450443,-723.0393963598569,-654.8991313902627,25.211275863872253,169.06970837656127,502.69732158443134,29.130675766615145,0.0,0.0,0.0,0.0,29.452049064679574,0.0,0.0,0.0,0.0 
 10/18  20:00:00,25.019716308517406,-1115.4475733778668,-1081.76653128253,25.121059533902123,-2080.511345700724,-1839.6770242554858,29.79094186685165,0.0,0.0,0.0,0.0,29.610831172075994,0.0,0.0,0.0,0.0 
 10/18  21:00:00,24.548955554585152,-1202.2770006984906,-1204.9617815168392,24.869506252312984,-3437.176980170915,-3316.971760009209,30.640406423356787,0.0,0.0,0.0,0.0,30.058522075541237,0.0,0.0,0.0,0.0 
 10/18  22:00:00,24.074015269274582,-1182.885034504899,-1185.8830138256023,24.532622698493334,-4085.0975028680523,-4029.880274378096,31.52499218016618,0.0,0.0,0.0,0.0,30.669881305252524,0.0,0.0,0.0,0.0 
 10/18  23:00:00,23.607950990067252,-1159.4669724104951,-1164.3449866320932,24.15564329712073,-4392.130439468529,-4368.620116991963,32.4211246767053,0.0,0.0,0.0,0.0,31.370574576417255,0.0,0.0,0.0,0.0 
 10/18  24:00:00,23.1592199863811,-1094.8892995051006,-1105.8855461650528,23.762546068554585,-4466.741888814004,-4470.89297290276,33.31105631888411,0.0,0.0,0.0,0.0,32.120426788189405,0.0,0.0,0.0,0.0 
 10/19  01:00:00,22.743236481545193,-1001.9295545964137,-1015.2300320418497,23.371945056122673,-4359.715524554461,-4383.3020803617765,34.173270916467494,0.0,0.0,0.0,0.0,32.8976782614748,0.0,0.0,0.0,0.0 
 10/19  02:00:00,22.36923663695102,-888.3652303767504,-903.1269228829938,22.9976128909216,-4119.546943900573,-4156.7984180114845,34.965933166637996,0.0,0.0,0.0,0.0,33.65785666989413,0.0,0.0,0.0,0.0 
 10/19  03:00:00,22.03766615957416,-792.8009821968994,-804.8186854887758,22.647853126469286,-3826.0322102597556,-3865.853891041716,35.67904771984563,0.0,0.0,0.0,0.0,34.37892983006389,0.0,0.0,0.0,0.0 
 10/19  04:00:00,21.749714022434134,-662.1509472434535,-679.7143968595186,22.3269930080056,-3461.1011727300634,-3512.3379921317237,36.311605338545064,0.0,0.0,0.0,0.0,35.055731345971836,0.0,0.0,0.0,0.0 
 10/19  05:00:00,21.50379624424643,-609.3578761212535,-608.5253216709717,22.038624461242517,-3133.911709148042,-3166.88483320773,36.86192113667438,0.0,0.0,0.0,0.0,35.67683083529609,0.0,0.0,0.0,0.0 
 10/19  06:00:00,21.25595992653577,-653.2973763135171,-647.7368021255184,21.77089345565498,-2997.6555591093365,-3008.1055113913853,37.42617029824914,0.0,0.0,0.0,0.0,36.264644688446666,0.0,0.0,0.0,0.0 
 10/19  07:00:00,21.001721855080767,-619.9828547746852,-630.241559122671,21.5128404017638,-2877.0622450039946,-2898.36690910135,38.01501565253777,0.0,0.0,0.0,0.0,36.84155305636042,0.0,0.0,0.0,0.0 
 10/19  08:00:00,20.777194607328532,-512.2130371761932,-529.1043002193433,21.27016337511546,-2645.7995506139423,-2682.198445777813,38.543642062098584,0.0,0.0,0.0,0.0,37.39349735669232,0.0,0.0,0.0,0.0 
 10/19  09:00:00,20.61502366724124,-287.2682009348395,-323.7351354739174,21.05593560671675,-2199.5701383871638,-2273.100981519387,38.93051073902021,0.0,0.0,0.0,0.0,37.88843021917192,0.0,0.0,0.0,0.0 
 10/19  10:00:00,20.569783354315376,87.21052716143612,30.090585344692336,20.897337006120658,-1340.7287924114323,-1477.426892884515,39.03918765871854,0.0,0.0,0.0,0.0,38.259523042697715,0.0,0.0,0.0,0.0 
 10/19  11:00:00,20.722320577907393,731.2367493941333,638.7061153284429,20.845133812656975,301.393128123473,47.27517008079474,38.674395259587094,0.0,0.0,0.0,0.0,38.382528218718846,0.0,0.0,0.0,0.0 
 10/19  12:00:00,21.14328071905024,1398.756297557175,1317.2808683069152,20.970153129420183,2638.758140493477,2321.7124421258363,37.68736022135294,0.0,0.0,0.0,0.0,38.088821597004404,0.0,0.0,0.0,0.0 
 10/19  13:00:00,21.938958658954412,3197.2994073496106,2961.9572456570004,21.34812420351802,7170.7239408539235,6566.025246816062,35.90232988427508,0.0,0.0,0.0,0.0,37.21690743886053,0.0,0.0,0.0,0.0 
 10/19  14:00:00,23.552477911080064,4404.476812791591,4446.715483274247,22.267829757130258,13506.25969587594,13266.1435197262,32.564797933957735,0.0,0.0,0.0,0.0,35.19028491697657,0.0,0.0,0.0,0.0 
 10/19  15:00:00,25.080457730980367,3558.5920564984863,3553.1534805566116,23.521208089342426,14704.741765327357,14638.397982871218,29.709517894980664,0.0,0.0,0.0,0.0,32.61834250024052,0.0,0.0,0.0,0.0 
 10/19  16:00:00,26.476028102033467,3018.106545176187,3120.55497178659,24.849537249515,14662.579319977118,14798.357366094504,27.348925590862674,0.0,0.0,0.0,0.0,30.1201612174646,0.0,0.0,0.0,0.0 
 10/19  17:00:00,27.20964394613436,712.8138801065284,966.123295368159,25.938463167885192,9349.122902604518,10148.995155809758,26.188574345876184,0.0,0.0,0.0,0.0,28.22756748067609,0.0,0.0,0.0,0.0 
 10/19  18:00:00,27.213321477792654,-532.5846701378023,-424.3768078992223,26.507845439242935,3663.639464311457,4297.686075884956,26.18278611988898,0.0,0.0,0.0,0.0,27.291579395588265,0.0,0.0,0.0,0.0 
 10/19  19:00:00,26.828320252801596,-1347.7955655272183,-1259.024901563372,26.628603873627053,-765.0501580585001,-270.02851973165883,26.782333659837157,0.0,0.0,0.0,0.0,27.097703549356925,0.0,0.0,0.0,0.0 
 10/19  20:00:00,26.20183600707629,-1692.0895129398182,-1676.0335038560524,26.41629851307139,-3716.958582094494,-3438.2348974017013,27.79034240830607,0.0,0.0,0.0,0.0,27.43929562738016,0.0,0.0,0.0,0.0 
 10/19  21:00:00,25.4935932800187,-1843.9743140380663,-1828.4043730041433,26.003149999583318,-5433.876765745283,-5261.244614427887,28.981351326171367,0.0,0.0,0.0,0.0,28.11770940487555,0.0,0.0,0.0,0.0 
 10/19  22:00:00,24.75103966819968,-1845.3518830098874,-1857.0940548585404,25.472296495063283,-6380.296194034653,-6307.7843891341045,30.291858665764902,0.0,0.0,0.0,0.0,29.017034655899476,0.0,0.0,0.0,0.0 
 10/19  23:00:00,24.035078004952652,-1747.989468405378,-1762.7756586766795,24.888821636201342,-6699.320296918866,-6686.436620431097,31.618741212966064,0.0,0.0,0.0,0.0,30.042833553444577,0.0,0.0,0.0,0.0 
 10/19  24:00:00,23.36334769612008,-1633.5728749793252,-1649.8788380875499,24.29429796811384,-6688.342853644523,-6707.576141181324,32.92343395542785,0.0,0.0,0.0,0.0,31.130150224468427,0.0,0.0,0.0,0.0 
 10/20  01:00:00,22.74032571161638,-1511.8146346617655,-1529.7239871156373,23.711801932015547,-6478.81416165272,-6520.8059325294225,34.25542710501645,0.0,0.0,0.0,0.0,32.30220195715941,0.0,0.0,0.0,0.0 
 10/20  02:00:00,22.17358120017682,-1361.7663644289373,-1381.420902790279,23.157186333018373,-6112.7528662304385,-6168.843580568451,35.497077849260904,0.0,0.0,0.0,0.0,33.44017027474003,0.0,0.0,0.0,0.0 
 10/20  03:00:00,21.65882988799642,-1262.5545855625878,-1274.2734954978544,22.638379460010274,-5713.444947658052,-5766.9067909083415,36.629826361399246,0.0,0.0,0.0,0.0,34.507647070665755,0.0,0.0,0.0,0.0 
 10/20  04:00:00,21.192673150442303,-1097.7198644672912,-1122.6767233347298,22.15834438252615,-5221.92118055356,-5294.178462069071,37.690688059299454,0.0,0.0,0.0,0.0,35.529590726591834,0.0,0.0,0.0,0.0 
